291 1282909118 12
292 1282909118 5
293 1282909118 9
294 1282909118 7
295 1282909118 5
296 1282909118 6
297 1282909118 6
310 1282911523 1
311 1282911523 1
312 1282911523 1
313 1282911523 1
314 1282911523 1
315 1282911523 1
316 1282911523 1
320 1282911577 1
321 1282911577 1
322 1282911577 1
323 1282911577 1
324 1282911577 1
325 1282911577 1
326 1282911577 1
327 1282911577 1
191 1282900897 3334
176 1282899049 703
177 1282899206 703
328 1282912504 5
186 1282900400 396
187 1282900559 396
123 1282822679 44639
190 1282900830 6475
330 1282912673 2177
192 1282900921 6310
74 1282759459 156028
184 1282900092 4271
185 1282900174 4271
194 1282901019 354
195 1282901095 354
196 1282901180 287
197 1282901204 287
121 1282821734 53276
198 1282901275 134
199 1282901558 134
337 1282913365 1920
202 1282901918 442
203 1282901945 442
200 1282901641 600
201 1282901683 600
208 1282908802 216
209 1282908845 216
204 1282907830 672
205 1282907858 672
206 1282907970 460
207 1282908759 460
340 1282918233 1
341 1282918251 1
342 1282918281 4
343 1282918302 3
298 1282910112 409
299 1282910172 409
344 1282918951 4
345 1282918951 4
346 1282918951 4
347 1282918951 4
300 1282910220 414
301 1282910312 414
188 1282900646 3332
189 1282900788 3332
302 1282910390 469
303 1282910551 469
304 1282910612 1147
305 1282911233 1147
307 1282911357 1150
308 1282911440 1150
309 1282911464 747
318 1282911555 747
319 1282911559 625
335 1282913193 625
120 1282819904 62558
193 1282900946 12410
339 1282913484 3347
334 1282913089 1142
336 1282913321 4670
338 1282913449 4670
106 1282811133 106528
183 1282900006 35880
333 1282912935 32220
331 1282912767 38481
182 1282899859 47198
181 1282899731 48017
180 1282899577 49348
332 1282912851 41042
107 1282811227 119606
89 1282809753 157304
66 1282758939 220576
178 1282899327 77237
353 1282976444 23842
354 1282976448 13468
352 1282976441 48323
355 1282976451 26010
356 1282976469 50045
348 1282931963 160728
83 1282809307 297439
154 1282893659 242324
329 1282912585 247920
85 1282809391 357923
369 1283170062 5712
368 1283166290 16342
373 1283172240 2343
366 1283165533 21128
374 1283172431 2646
377 1283172977 4906
375 1283172536 6323
376 1283172833 6604
365 1283165434 29371
379 1283173473 2868
383 1283181685 297
385 1283181884 523
386 1283181927 400
387 1283182008 445
388 1283182969 333
380 1283174067 5066
389 1283183308 288
382 1283174201 3706
381 1283174127 3860
390 1283183440 317
391 1283183471 508
359 1283155718 47579
378 1283173125 12558
371 1283171988 31820
349 1282975235 239301
370 1283171816 47072
364 1283165074 66127
372 1283172185 55613
367 1283166092 91943
397 1283270658 29
398 1283270692 7
399 1283270888 6
402 1283271289 137
395 1283252522 29874
351 1282975316 307493
393 1283251958 31226
357 1283152657 159345
396 1283252719 61238
363 1283159055 159928
403 1283328841 8
405 1283328887 68
407 1283329198 6
406 1283329188 159
410 1283329251 213
408 1283329213 283
409 1283329222 322
404 1283328853 2505
413 1283330721 4190
414 1283336703 11
412 1283330581 6398
418 1283343477 1668
360 1283158324 186991
421 1283345367 6199
442 1283355347 5
417 1283337097 20512
425 1283354206 564
426 1283354316 744
427 1283354349 722
450 1283360021 226
428 1283354431 598
429 1283354467 309
430 1283354509 516
431 1283354587 888
432 1283354624 268
84 1282809328 553197
433 1283354788 524
434 1283354859 386
435 1283354881 419
436 1283354947 500
437 1283354978 316
438 1283355059 596
411 1283330013 35129
441 1283355227 6
439 1283355098 375
440 1283355187 672
444 1283355388 859
443 1283355351 2085
445 1283355475 1492
422 1283349052 18708
448 1283355620 978
449 1283355686 744
446 1283355509 2400
447 1283355543 1564
419 1283343482 34713
392 1283234936 48700
415 1283336771 73715
456 1283416546 6
420 1283343488 73331
458 1283418039 787
459 1283418117 788
460 1283418199 728
462 1283419561 24
461 1283418299 989
464 1283420081 621
465 1283420587 866
466 1283423028 4
454 1283410566 12209
469 1283424107 5
453 1283410561 13494
468 1283423932 3063
467 1283423814 4320
471 1283431412 320
473 1283431789 5
470 1283431300 1293
474 1283431901 1048
472 1283431447 2076
477 1283434420 548
457 1283416649 18348
480 1283434962 17
482 1283435550 22
451 1283410538 28185
484 1283435558 15
452 1283410541 30676
485 1283443546 16
463 1283419718 60863
478 1283434464 46339
476 1283433356 62980
500 1283499814 2007
501 1283503415 6
504 1283503992 320
503 1283503965 371
509 1283504305 4
510 1283504339 4
506 1283504070 498
505 1283504033 536
507 1283504108 260
508 1283504152 376
512 1283504560 831
511 1283504499 1036
515 1283506605 4
517 1283506895 4
516 1283506672 537
514 1283506434 981
513 1283506356 1422
518 1283507213 13
520 1283508072 3
521 1283512713 6
502 1283503825 10037
423 1283353150 172504
524 1283518948 34
523 1283518861 14102
479 1283434496 54322
486 1283496646 1
487 1283496650 1
488 1283496653 1
475 1283432260 103067
489 1283496657 1
490 1283496660 1
491 1283496663 1
492 1283496667 1
493 1283496673 1
494 1283496676 1
495 1283496679 1
496 1283496682 1
497 1283496687 1
498 1283496691 1
499 1283496695 1
519 1283507599 34926
522 1283518270 31106
483 1283435554 135292
526 1283590591 37
525 1283590312 474
530 1283593126 6
532 1283593669 1820
531 1283593636 1926
87 1282809595 787914
528 1283593044 13000
533 1283595966 12987
155 1282893747 737024
455 1283410681 221360
527 1283590690 60849
534 1283682928 2036
536 1283684949 0
550 1283685242 11
535 1283682989 2704
552 1283693478 5
554 1283693505 5
553 1283693495 5
555 1283693522 5
557 1283694465 7
559 1283694489 5
556 1283694457 5
558 1283694480 5
560 1283699558 5
561 1283700821 5
562 1283701843 8033
565 1283768587 3
566 1283768698 7
563 1283703868 73372
564 1283706368 83402
569 1283853784 33
570 1283856407 80
571 1283856860 1723
573 1283857995 794
575 1283859225 74
574 1283858598 4922
567 1283851317 18466
416 1283336883 552166
82 1282809173 1097056
572 1283856920 55891
568 1283851527 63268
577 1283933002 628
580 1283947922 550
582 1283955821 234
583 1283959873 71
586 1283960621 55
588 1283961311 63
589 1283961624 218
590 1283961624 147
592 1283961624 77
591 1283961624 77
593 1283961869 98
594 1283962477 7
595 1283962811 7
596 1283963123 8
597 1283963581 491
598 1283963628 575
599 1283964538 465
578 1283934325 61172
362 1283159050 847469
537 1283685170 348763
579 1283934696 103303
613 1284038310 6
614 1284038519 7
615 1284038592 7
618 1284040912 4
619 1284040949 15
621 1284041280 7
622 1284041354 6
623 1284041431 7
624 1284041505 6
625 1284041818 248
626 1284041855 282
627 1284041970 275
628 1284042085 247
629 1284042123 284
630 1284042162 273
631 1284042200 247
632 1284042238 284
633 1284042313 274
634 1284042387 249
636 1284042463 270
635 1284042425 284
637 1284042501 247
638 1284042538 273
639 1284042576 285
640 1284042654 248
641 1284042732 275
642 1284042769 283
643 1284042807 247
644 1284042882 270
645 1284042919 284
646 1284042994 247
647 1284043032 278
649 1284043107 248
648 1284043069 284
650 1284043145 275
651 1284043257 248
652 1284043295 284
653 1284043412 275
654 1284043451 249
657 1284043841 5
655 1284043489 286
656 1284043527 273
612 1284034135 16402
620 1284041022 12441
538 1283685175 80606
424 1283353602 822450
672 1284200054 53
673 1284200352 27
674 1284200754 6
675 1284201126 48
687 1284213289 1387
684 1284213281 1537
685 1284213284 1553
678 1284213265 1946
680 1284213270 2247
681 1284213273 2252
682 1284213276 2404
683 1284213279 2442
686 1284213286 2862
677 1284213263 3520
679 1284213268 3792
689 1284213311 5078
676 1284213259 5727
688 1284213291 6256
704 1284277608 7
698 1284277468 738
696 1284277462 1145
701 1284277478 1386
699 1284277472 1542
692 1284277449 1945
697 1284277465 2373
700 1284277475 2901
702 1284277484 2943
691 1284277446 3534
694 1284277456 4636
695 1284277459 4737
690 1284277443 5094
703 1284277488 5162
693 1284277453 8048
706 1284362087 0
714 1284362112 733
715 1284362115 736
716 1284362118 1374
708 1284362093 1948
710 1284362100 2182
713 1284362109 2384
712 1284362106 2382
717 1284362121 2895
707 1284362091 3534
711 1284362103 4561
719 1284362127 5165
705 1284362082 5739
718 1284362124 6095
721 1284368897 655
709 1284362097 7950
723 1284383498 235
724 1284383502 2859
576 1283859427 531267
725 1284388954 3645
726 1284389112 3751
728 1284401174 36
727 1284401084 2320
730 1284401685 13496
732 1284401690 16362
729 1284401681 22132
731 1284401687 26555
735 1284402045 37727
720 1284362166 86238
733 1284401965 48763
736 1284451795 13
738 1284453071 380
742 1284457122 165
658 1284122150 335217
361 1283158689 1254104
740 1284457115 1565
734 1284401973 60538
741 1284457119 7257
746 1284467222 0
747 1284467289 1948
751 1284469473 6
750 1284469363 280
600 1284033963 12287
748 1284469356 2794
752 1284469615 4606
754 1284474744 16
749 1284469360 7855
744 1284463630 17656
759 1284486684 5646
760 1284486697 142
743 1284463359 33839
753 1284471358 27611
745 1284467155 55195
758 1284475522 43973
755 1284474784 52955
763 1284540406 6
766 1284541735 6
767 1284542153 583
660 1284138956 76310
765 1284541195 8792
770 1284550351 7
775 1284552401 228
776 1284554790 0
779 1284555121 0
773 1284552297 5258
756 1284475100 82851
774 1284552341 8
780 1284556421 7
761 1284539837 22319
782 1284561113 3121
762 1284540241 30806
772 1284552195 42960
757 1284475329 136933
81 1282809143 1809728
769 1284550229 71162
788 1284619534 161
785 1284619522 5820
789 1284622926 4346
787 1284619530 8726
661 1284138963 79038
781 1284556621 66885
791 1284629296 25
792 1284629722 23
793 1284630200 23
794 1284630614 26
795 1284631083 22
796 1284631538 23
797 1284631962 23
798 1284632482 21
799 1284632960 25
800 1284633537 20
801 1284633989 25
802 1284634492 23
803 1284634993 23
790 1284623422 9614
804 1284635516 25
805 1284636018 5
659 1284138952 178074
784 1284619265 22382
809 1284644328 5
768 1284542644 101430
806 1284636461 9935
771 1284551681 124723
811 1284648969 49599
783 1284562726 145091
764 1284540795 235457
816 1284796513 496
817 1284796520 1427
818 1284796523 2038
819 1284796526 12218
821 1284898832 22873
786 1284619527 376663
822 1284971473 71096
825 1285051091 324
663 1284138969 426084
814 1284709367 379435
737 1284452476 677512
820 1284898602 253833
813 1284706283 490904
662 1284138966 574775
827 1285233104 3894
829 1285235009 4870
832 1285235640 4
831 1285235422 3241
834 1285236464 4
833 1285236386 1331
828 1285233181 8453
837 1285239562 4
835 1285238614 2339
839 1285241728 4
830 1285235100 7771
840 1285241791 473
836 1285239334 1941
838 1285241644 1756
841 1285242628 947
844 1285242837 4134
846 1285242940 4
847 1285243195 5
848 1285243258 1541
849 1285243402 1817
842 1285242676 9067
843 1285242793 12994
851 1285243499 28754
665 1284138976 78694
826 1285153906 144516
864 1285250503 4323
865 1285250716 32
866 1285250823 4803
867 1285250931 6
868 1285251040 17
870 1285251275 32
871 1285251425 4
854 1285244138 5
856 1285244483 7
857 1285247525 6
858 1285247668 4
859 1285249562 6
860 1285249649 7
861 1285249881 7
862 1285249964 5
863 1285250053 6
869 1285251138 3
872 1285252784 7
873 1285252936 8
874 1285253013 7
875 1285253080 2
855 1285244198 6957
877 1285319843 24
878 1285320519 4
879 1285321344 6
880 1285322673 24
845 1285242901 78842
881 1285322763 6
882 1285322871 4
884 1285330496 6
886 1285331600 4
887 1285331918 3
888 1285332319 4
921 1285335369 4
852 1285243545 99700
850 1285243455 112715
853 1285243577 97021
885 1285331443 97429
815 1284709599 778149
824 1285051087 463444
986 1285335887 6
1019 1285336433 656
1020 1285336614 3335
1025 1285580991 5
1027 1285581663 2830
1024 1285580961 3629
1026 1285581081 3724
883 1285323730 263578
1028 1285582055 3
1029 1285582145 3
1031 1285582187 4
1023 1285580889 6501
1032 1285582238 3
1033 1285582374 3
1034 1285582388 5
739 1284453317 1134324
1049 1285586928 25
1050 1285587283 9
1051 1285587555 6
1052 1285587612 8
1053 1285587689 34
1054 1285587834 5
1039 1285584004 3
1030 1285582147 3965
1042 1285585485 6
1043 1285585825 6
1022 1285579981 11432
1045 1285586499 23
1046 1285586521 7
1021 1285579910 14518
1048 1285586741 3
1055 1285588368 3
1038 1285583433 7773
1058 1285603135 3
1056 1285598292 8184
1044 1285585963 20903
1064 1285604025 573
1059 1285603946 8468
1061 1285603975 9856
1063 1285604012 8193
1062 1285604001 14741
1035 1285582432 36945
1060 1285603961 18544
1036 1285582678 49504
1041 1285584450 50031
1047 1285586637 73656
1073 1285662793 574
1068 1285662040 4518
1081 1285664328 142
1082 1285664339 489
1083 1285665006 482
1070 1285662121 7527
1071 1285662324 9158
1065 1285660168 17061
1078 1285663242 5
1069 1285662050 15253
1084 1285666169 16339
1085 1285666729 6852
1086 1285667409 406
1087 1285667461 348
1088 1285667559 134
664 1284138972 615337
1090 1285667698 145
1072 1285662469 195
1074 1285663008 19609
1037 1285583014 101064
1089 1285667566 5003
1040 1285584033 110807
1091 1285668348 10782
1067 1285660331 43751
1092 1285668455 15388
1066 1285660248 48074
1075 1285663125 60634
1080 1285663390 48856
1079 1285663277 59909
1077 1285663226 77291
1097 1285750044 4704
1096 1285742737 14822
666 1284138979 489723
667 1284138981 90906
1101 1285753256 23282
1099 1285753111 32095
1100 1285753169 35306
1098 1285750303 51455
1110 1285754914 37
1102 1285754103 85545
1105 1285754432 60112
1111 1285755007 53638
1103 1285754175 78083
669 1284138987 88324
1112 1285755017 16015
1113 1285755061 31
1114 1285755113 30
1119 1285856045 31
1106 1285754555 87380
1115 1285761541 20933
1116 1285775790 342
1107 1285754693 61678
1093 1285669160 232523
1108 1285754797 87750
1124 1285923591 28
1125 1285923625 36
1109 1285754878 77589
1120 1285856364 80836
670 1284138989 88193
1126 1285923653 38203
358 1283153222 2889213
812 1284704015 1340903
671 1284138996 89249
807 1284636844 45768
808 1284636857 0
1122 1285914886 207017
1057 1285599492 570781
1130 1286179463 1866
810 1284647956 95942
1133 1286201597 9086
1128 1285932666 291495
1131 1286201440 43386
1132 1286201537 43281
1134 1286201905 1
1135 1286201909 91
1138 1286261905 0
1095 1285742196 528242
1142 1286272723 23
1143 1286272729 14
1145 1286273467 44
1144 1286273461 43
1140 1286271551 2370
1146 1286275156 18
1147 1286275165 17
1148 1286275340 21
1149 1286275349 20
1150 1286275618 0
1151 1286275761 34
1152 1286275866 24
1153 1286276045 42
1141 1286271557 6094
1154 1286278663 0
1155 1286278677 0
1156 1286278799 21
1157 1286278802 11
1164 1286279801 16879
1163 1286279796 20394
1094 1285742078 562275
1162 1286279794 29888
1136 1286261849 52376
1137 1286261873 52346
1161 1286279791 37611
1165 1286279804 23480
1158 1286279779 54780
1160 1286279788 61100
668 1284138984 563927
1166 1286279806 47496
1174 1286349430 0
1171 1286349311 3657
1168 1286285268 48819
1159 1286279785 75046
1175 1286349574 2493
1139 1286262122 38557
1176 1286349576 1809
1184 1286355280 2540
1182 1286354899 24
1167 1286285216 62492
1186 1286358479 11719
1185 1286355331 13516
1192 1286364620 934
1191 1286364617 5379
1193 1286364623 2135
1195 1286364629 455
1196 1286364632 397
1194 1286364626 2484
1198 1286366847 25
1197 1286364635 607
1199 1286367101 1153
1181 1286354077 27767
1169 1286291562 45725
1190 1286364606 25220
1203 1286388880 2674
1121 1285914229 518263
1170 1286291661 46537
1204 1286440917 2283
1206 1286446451 111
1180 1286353889 22510
1209 1286459744 2798
1202 1286388733 78216
1188 1286358562 1883
1189 1286358590 1812
1123 1285914896 564640
1214 1286467614 9821
1208 1286448597 37291
1216 1286468532 9953
1215 1286468144 23311
1217 1286529359 4946
1218 1286529903 3307
1219 1286530632 1729
1225 1286534919 76
1223 1286534763 7026
1226 1286540937 29423
1207 1286448256 133239
1205 1286442211 185855
1177 1286352567 281404
1179 1286353719 299838
1233 1286641084 20167
1200 1286388629 221316
1211 1286460406 263526
1210 1286460260 377945
1129 1285937271 916135
1178 1286352575 513590
1235 1286877128 6902
1234 1286875866 10441
1187 1286358509 515920
1236 1286877350 5138
1241 1286882998 15344
1244 1286883082 16209
1245 1286883642 31
1237 1286877588 20188
1247 1286884450 6
1253 1286890657 506
1249 1286888642 6
1254 1286890665 594
1252 1286890040 966
1248 1286888594 812
1201 1286388633 214550
1251 1286890033 2858
1221 1286534465 1882
1222 1286534504 1811
1242 1286883065 34021
1243 1286883070 34989
1220 1286534429 72745
1229 1286612261 5657
1230 1286612275 3146
1261 1286975868 433
1260 1286969992 7415
1246 1286883741 76552
1262 1286983386 233
1263 1286984280 217
1264 1286984299 5945
1267 1286986165 207
1268 1286986447 6449
1269 1286986658 4539
1266 1286985394 5
1240 1286882265 111896
1270 1287052197 7
1271 1287052375 709
1228 1286558475 143047
1255 1286952815 92689
1276 1287066154 6955
1256 1286952853 59788
1257 1286953238 59188
1272 1287055320 47351
1273 1287055395 59260
1117 1285851831 1356863
1239 1286882260 381145
551 1283685348 3673362
1277 1287121216 219223
1274 1287060395 330472
1275 1287060399 348408
1283 1287405761 5231
1285 1287411604 11950
1286 1287413049 3488
1288 1287422770 567
1289 1287423254 319
1290 1287426339 55
1291 1287426448 25
1287 1287422343 2893
1292 1287426474 8636
1279 1287121322 83658
1282 1287402155 65921
1295 1287473249 339
1296 1287473342 541
1297 1287473478 135
1293 1287472847 5113
1299 1287476060 1878
1301 1287476392 14050
1302 1287476399 15884
1118 1285856003 1380879
1238 1286881908 520306
1305 1287485592 106
1304 1287481768 11327
1306 1287502781 59240
1303 1287481721 96654
1308 1287565422 14338
1309 1287565494 14738
1316 1287582777 5
1319 1287583863 4
1320 1287583885 4
1324 1287584518 4
1323 1287584513 4
1328 1287584830 4
1227 1286544756 1014626
1281 1287387359 207456
1314 1287570561 32691
1313 1287570558 65822
1311 1287570550 66043
1340 1287651053 243
1341 1287651060 293
1342 1287652101 393
153 1282892139 4762191
1284 1287407130 247523
1343 1287654243 2312
1330 1287641199 20364
1344 1287674559 8125
1315 1287570566 114722
1333 1287647389 37993
1310 1287570547 126813
1294 1287473146 225254
1345 1287717129 87
1346 1287717221 1072
1338 1287649505 71545
1347 1287717229 4614
1348 1287725679 8
1298 1287473828 255594
1300 1287476099 96492
1349 1287725956 63224
1336 1287647768 105079
1355 1287904122 1126
1278 1287121263 722331
1352 1287904063 2488
1353 1287904069 2834
1356 1287904128 15738
1354 1287904101 23153
1337 1287647809 104307
1331 1287647330 345955
1332 1287647384 366016
1359 1287999499 14360
1363 1288012993 20594
1366 1288013006 21118
1351 1287819471 96254
1361 1288012979 61964
1364 1288012997 61934
1362 1288012988 61949
1367 1288013011 19154
1365 1288013002 79259
1376 1288076089 49163
1327 1287584820 555171
1375 1288076083 67951
1374 1288076077 68607
1326 1287584696 561223
1325 1287584639 561630
1360 1288000793 107573
1312 1287570555 610474
1378 1288182258 34
1377 1288182249 57
1379 1288182637 79
1380 1288182644 40
1381 1288183094 76
1382 1288183107 118
1383 1288183223 52
1384 1288183323 95
1385 1288183507 70
1386 1288183522 137
1387 1288183781 37
1388 1288184179 52
1389 1288184184 101
1391 1288184342 102
1390 1288184339 160
1404 1288187747 4927
1405 1288187750 5084
1396 1288187665 37201
1321 1287584498 652751
1410 1288250310 52
1411 1288250313 52
1409 1288191949 59164
1414 1288250988 2775
1415 1288250991 5922
1397 1288187668 33220
1417 1288261014 822
1318 1287583859 681577
1335 1287647583 621713
1334 1287647498 381131
1398 1288187709 32604
1317 1287583848 724121
1399 1288187712 23094
1400 1288187721 27787
1418 1288341935 7
1420 1288344305 112
1419 1288344302 212
1422 1288351650 4
1426 1288351772 4
1427 1288351945 4
1416 1288251206 102575
1421 1288344515 12868
1392 1288186891 72891
1401 1288187724 23410
1402 1288187736 67659
1224 1286534799 1909946
1429 1288431206 20494
1258 1286953437 1542491
1403 1288187738 69540
1433 1288529442 9885
1434 1288596605 6493
1440 1288631538 5
1441 1288631939 5
1442 1288632147 4
1307 1287502812 1130419
1439 1288623893 10258
1443 1288683769 43
1444 1288683993 0
1445 1288684019 0
1438 1288623789 60957
1449 1288685118 2919
1447 1288684812 13515
1448 1288685028 18769
1451 1288709573 6
1452 1288709585 6
1453 1288709667 6
1454 1288709669 6
1455 1288709959 47
1457 1288709965 55
1456 1288709962 49
1458 1288709968 49
1446 1288684809 28105
1461 1288772403 19
1464 1288785653 7
1465 1288794342 20
1466 1288794351 35
1393 1288186972 434842
1468 1288806295 48
1469 1288807413 82
1470 1288807988 54
1467 1288797653 31256
1460 1288772206 67707
1473 1288863920 433
1472 1288862801 20427
1394 1288186999 126404
1459 1288772014 173929
1474 1288948584 75
1475 1288951165 247
1476 1288951265 732
1471 1288862381 91488
1477 1288954305 100
1478 1288954379 139
1483 1288956645 86
1482 1288956416 9607
1486 1288968063 5
1487 1288968083 5
1488 1288977759 5
1450 1288688157 351966
1489 1288977766 112756
1490 1289132757 4
1491 1289132766 4
1492 1289132772 4
1493 1289132776 4
1494 1289132780 4
1495 1289132785 4
1496 1289132790 4
1500 1289132808 5
1501 1289132812 9
1502 1289132820 5
1497 1289132794 4
1498 1289132800 4
1499 1289132805 4
1503 1289132822 4
1504 1289132826 4
1505 1289132831 4
1506 1289132834 4
1513 1289132856 4
1514 1289132860 4
1515 1289132863 4
1516 1289132865 4
1507 1289132837 4
1508 1289132840 4
1509 1289132844 4
1510 1289132846 4
1511 1289132849 5
1512 1289132851 3
1520 1289132882 8
1521 1289132886 6
1522 1289132900 9
1523 1289132904 5
1524 1289132910 8
1529 1289132931 11
1530 1289132934 14
1531 1289132940 12
1533 1289132948 4
1525 1289132913 7
1526 1289132916 5
1527 1289132920 17
1528 1289132923 7
1517 1289132868 4
1518 1289132871 5
1519 1289132877 7
1532 1289132944 3
1485 1288957478 191183
1534 1289210957 26
1539 1289212655 25
1540 1289212813 25
1541 1289212828 5
1542 1289213063 25
1544 1289213207 1084
1537 1289211457 12103
1545 1289235377 7128
1547 1289251672 250
1548 1289251750 243
1549 1289251907 257
1550 1289251910 302
1551 1289252889 2015
1280 1287221765 1793159
1546 1289239078 24204
1552 1289285946 22
1553 1289285954 12
1554 1289286744 11
1555 1289287445 0
1556 1289287863 71
1557 1289288135 27
1558 1289288220 6
1559 1289288448 22
1561 1289289236 6
1560 1289288659 2077
1562 1289290765 279
1563 1289291724 43
1480 1288956278 346308
1535 1289211066 113576
1322 1287584505 1749021
1430 1288431484 83850
1479 1288956253 401166
1564 1289292337 72259
1565 1289397906 8
1350 1287819387 1578591
1566 1289398062 8
1567 1289398078 89777
1538 1289211503 278045
1573 1289491509 79
1574 1289491524 79
1571 1289491487 299
1572 1289491496 284
1575 1289556655 79
1576 1289558694 29
1435 1288596754 211539
823 1285051084 4508067
1577 1289558815 3884
1580 1289565406 0
1581 1289565537 2
1582 1289565605 2
1586 1289565606 8
1587 1289565606 9
1592 1289565606 22
1588 1289565606 9
1589 1289565606 8
1596 1289565606 2
1585 1289565606 9
1590 1289565606 9
1591 1289565606 14
1584 1289565606 33
1593 1289565606 12
1595 1289565606 10
1594 1289565606 9
1583 1289565605 9
1597 1289565606 1
1599 1289565606 6
1600 1289565606 5
1601 1289565606 3
1598 1289565606 5
1602 1289568406 82
1603 1289569230 76
1604 1289569570 75
1605 1289570407 85
1606 1289570664 85
1607 1289571012 85
1608 1289571327 85
1609 1289576949 7
1610 1289577027 6
1611 1289578487 0
1612 1289578522 0
1617 1289578734 5
1619 1289578943 5
1568 1289400211 178917
1620 1289582559 1
1621 1289582676 1
1622 1289583184 1
1624 1289583351 1
1625 1289583499 1
1626 1289583704 0
1627 1289583725 0
1629 1289583934 0
1632 1289584152 0
1633 1289584313 0
1634 1289584452 1
1637 1289585015 1
1481 1288956292 644130
1578 1289558879 96627
1640 1289646863 12200
1428 1288352725 13375
1579 1289561520 113559
1639 1289646859 29271
1638 1289646856 39897
1628 1289583851 123187
1413 1288250390 54984
1431 1288509034 44568
350 1282975241 6741755
1653 1289720072 940
1646 1289719638 1797
1647 1289719642 1989
1643 1289719627 2401
1642 1289719624 2574
1650 1289719655 1435
1644 1289719631 4401
1652 1289719678 2261
1645 1289719634 5652
1649 1289719652 5549
1654 1289720242 13224
1651 1289719660 17087
1432 1288509038 40839
